Date,Cloud Fraction,Date(Gregorian)
6/6/2007,0.222696832,931
6/7/2007,0.202449026,932
6/8/2007,0.206930696,933
6/9/2007,0.231345135,934
6/10/2007,0.208515005,935
6/11/2007,0.219521212,936
6/12/2007,0.218100382,937
6/13/2007,0.214143719,938
6/14/2007,0.208294712,939
6/15/2007,0.235371835,940
6/16/2007,0.239896163,941
6/17/2007,0.264563824,942
6/18/2007,0.243069376,943
6/19/2007,0.198606286,944
6/20/2007,0.251848126,945
6/21/2007,0.223369819,946
6/22/2007,0.283859207,947
6/23/2007,0.246700312,948
6/24/2007,0.28136531,949
6/25/2007,0.285992508,950
6/26/2007,0.275329827,951
6/27/2007,0.272798834,952
6/28/2007,0.270733862,953
6/29/2007,0.287033674,954
6/30/2007,0.227252021,955
7/1/2007,0.229527001,956
7/2/2007,0.243048095,957
7/3/2007,0.21405938,958
7/4/2007,0.216990455,959
7/6/2007,0.234776468,960
7/7/2007,0.213233369,961
7/8/2007,0.277776765,962
7/9/2007,0.296331197,963
7/10/2007,0.313684247,964
7/11/2007,0.327973181,965
7/12/2007,0.27559949,966
7/13/2007,0.281503381,967
7/14/2007,0.248171344,968
7/15/2007,0.266965571,969
7/16/2007,0.229943048,970
7/17/2007,0.248739112,971
7/18/2007,0.277334877,972
7/19/2007,0.219854068,973
7/20/2007,0.238164207,974
7/21/2007,0.194325561,975
7/22/2007,0.222358035,976
7/23/2007,0.228224382,977
7/24/2007,0.233369091,978
7/25/2007,0.241563711,979
7/26/2007,0.29163243,980
7/27/2007,0.250989064,981
7/28/2007,0.246007159,982
7/29/2007,0.249812555,983
7/30/2007,0.227851512,984
7/31/2007,0.23020704,985
8/1/2007,0.252622148,986
8/2/2007,0.245226061,987
8/3/2007,0.229508156,988
8/4/2007,0.246885774,989
8/5/2007,0.268689067,990
8/7/2007,0.25608468,991
8/8/2007,0.219335458,992
8/9/2007,0.247324807,993
8/10/2007,0.271495283,994
8/11/2007,0.264777379,995
8/12/2007,0.244946583,996
8/13/2007,0.23283895,997
8/14/2007,0.243910716,998
8/15/2007,0.23197096,999
8/16/2007,0.268557044,1000
8/17/2007,0.245047717,1001
8/18/2007,0.2435951,1002
8/19/2007,0.225608402,1003
8/20/2007,0.216983037,1004
8/21/2007,0.271614202,1005
8/22/2007,0.225447948,1006
8/23/2007,0.252129249,1007
8/24/2007,0.208389022,1008
8/25/2007,0.226777851,1009
8/26/2007,0.262928615,1010
8/27/2007,0.267859644,1011
8/28/2007,0.269448394,1012
8/29/2007,0.293849586,1013
8/30/2007,0.300139116,1014
8/31/2007,0.246396023,1015
9/1/2007,0.249028327,1016
9/2/2007,0.238307712,1017
9/3/2007,0.23704519,1018
9/4/2007,0.25186781,1019
9/5/2007,0.283245162,1020
9/6/2007,0.238787275,1021
9/8/2007,0.280306112,1022
9/9/2007,0.215517856,1023
9/10/2007,0.263163395,1024
9/11/2007,0.239547788,1025
9/12/2007,0.273379818,1026
9/13/2007,0.257534898,1027
9/14/2007,0.240384192,1028
9/15/2007,0.307875656,1029
9/16/2007,0.26138526,1030
9/17/2007,0.252317191,1031
9/18/2007,0.208422862,1032
9/19/2007,0.288387771,1033
9/20/2007,0.250928751,1034
9/21/2007,0.274053186,1035
9/22/2007,0.241459796,1036
9/23/2007,0.213732476,1037
9/24/2007,0.305062502,1038
9/25/2007,0.256744601,1039
9/26/2007,0.289335724,1040
9/27/2007,0.274110547,1041
9/28/2007,0.233438133,1042
9/29/2007,0.267528279,1043
9/30/2007,0.280879667,1044
10/1/2007,0.295529939,1045
10/2/2007,0.258016527,1046
10/3/2007,0.298536052,1047
10/4/2007,0.258558272,1048
10/5/2007,0.264876506,1049
10/6/2007,0.2803074,1050
10/7/2007,0.344249245,1051
10/8/2007,0.282255157,1052
10/10/2007,0.300696128,1053
10/11/2007,0.315459812,1054
10/12/2007,0.316204004,1055
10/13/2007,0.334688895,1056
10/14/2007,0.328143125,1057
10/15/2007,0.319581053,1058
10/16/2007,0.31964631,1059
10/17/2007,0.303273747,1060
10/18/2007,0.291224592,1061
10/19/2007,0.343590202,1062
10/20/2007,0.290234599,1063
10/21/2007,0.344138602,1064
10/22/2007,0.304973592,1065
10/23/2007,0.305449934,1066
10/24/2007,0.330809279,1067
10/25/2007,0.268664388,1068
10/26/2007,0.285056508,1069
10/27/2007,0.264963853,1070
10/28/2007,0.315157363,1071
10/29/2007,0.245265158,1072
10/30/2007,0.312017806,1073
10/31/2007,0.25792691,1074
11/1/2007,0.264097717,1075
11/2/2007,0.28214919,1076
11/3/2007,0.284238803,1077
11/4/2007,0.325178272,1078
11/5/2007,0.261268812,1079
11/6/2007,0.354719247,1080
11/7/2007,0.267930911,1081
11/8/2007,0.315581934,1082
11/9/2007,0.311258946,1083
11/11/2007,0.330903938,1084
11/12/2007,0.299149803,1085
11/13/2007,0.335819342,1086
11/14/2007,0.299578169,1087
11/15/2007,0.341961306,1088
11/16/2007,0.289884854,1089
11/17/2007,0.320730949,1090
11/18/2007,0.303107145,1091
11/19/2007,0.27118086,1092
11/20/2007,0.350632089,1093
11/21/2007,0.34072735,1094
11/22/2007,0.396516458,1095
11/23/2007,0.334082977,1096
11/24/2007,0.339599935,1097
11/25/2007,0.31632435,1098
11/26/2007,0.35784897,1099
11/27/2007,0.355878776,1100
11/28/2007,0.39047315,1101
11/29/2007,0.356077958,1102
11/30/2007,0.360508693,1103
12/1/2007,0.379112609,1104
12/2/2007,0.350011839,1105
12/3/2007,0.327698314,1106
12/4/2007,0.362300778,1107
12/5/2007,0.316001164,1108
12/6/2007,0.335184409,1109
12/7/2007,0.280633606,1110
12/8/2007,0.340238845,1111
12/9/2007,0.316674237,1112
12/10/2007,0.312040227,1113
12/11/2007,0.328173726,1114
12/13/2007,0.380425942,1115
12/14/2007,0.343166108,1116
12/15/2007,0.397269552,1117
12/16/2007,0.348182893,1118
12/17/2007,0.416437617,1119
12/18/2007,0.330908513,1120
12/20/2007,0.35214925,1121
12/21/2007,0.287812611,1122
12/22/2007,0.334497822,1123
12/23/2007,0.287955449,1124
12/24/2007,0.353062121,1125
12/25/2007,0.307669048,1126
12/26/2007,0.288100556,1127
12/27/2007,0.283130827,1128
12/28/2007,0.307196646,1129
12/29/2007,0.32982694,1130
12/30/2007,0.308275073,1131
1/1/2008,0.282332894,1132
1/2/2008,0.339127914,1133
1/3/2008,0.309101934,1134
1/4/2008,0.336270919,1135
1/5/2008,0.300708728,1136
1/6/2008,0.290246417,1137
1/7/2008,0.364427008,1138
1/8/2008,0.335546581,1139
1/9/2008,0.359246222,1140
1/10/2008,0.28327724,1141
1/11/2008,0.304167129,1142
1/12/2008,0.291334831,1143
1/14/2008,0.376501199,1144
1/15/2008,0.33908358,1145
1/16/2008,0.358676414,1146
1/17/2008,0.335410035,1147
1/18/2008,0.380561961,1148
1/19/2008,0.33389085,1149
1/20/2008,0.37048329,1150
1/21/2008,0.346005198,1151
1/22/2008,0.355311425,1152
1/23/2008,0.348634466,1153
1/24/2008,0.30917741,1154
1/25/2008,0.357638354,1155
1/26/2008,0.340847333,1156
1/27/2008,0.379963291,1157
1/28/2008,0.353603219,1158
1/29/2008,0.331957706,1159
1/30/2008,0.371369071,1160
1/31/2008,0.348393009,1161
2/1/2008,0.33949842,1162
2/2/2008,0.293924004,1163
2/3/2008,0.329608855,1164
2/4/2008,0.292151152,1165
2/5/2008,0.363794713,1166
2/6/2008,0.323439514,1167
2/7/2008,0.253364754,1168
2/8/2008,0.261819757,1169
2/9/2008,0.26161606,1170
2/10/2008,0.279216933,1171
2/11/2008,0.31423294,1172
2/12/2008,0.318894681,1173
2/13/2008,0.327009667,1174
2/15/2008,0.363760132,1175
2/16/2008,0.324092971,1176
2/17/2008,0.358732133,1177
2/18/2008,0.348263207,1178
2/19/2008,0.403039131,1179
2/20/2008,0.375008835,1180
2/21/2008,0.375994615,1181
2/22/2008,0.303900391,1182
2/23/2008,0.285049682,1183
2/24/2008,0.314768714,1184
2/25/2008,0.300827414,1185
2/26/2008,0.336260132,1186
2/27/2008,0.295288939,1187
2/28/2008,0.349468715,1188
2/29/2008,0.320000338,1189
3/1/2008,0.314684512,1190
3/2/2008,0.324311251,1191
3/3/2008,0.312651188,1192
3/4/2008,0.348372406,1193
3/5/2008,0.334825356,1194
3/6/2008,0.333937826,1195
3/7/2008,0.283092573,1196
3/8/2008,0.33561774,1197
3/9/2008,0.343212148,1198
3/10/2008,0.334230816,1199
3/11/2008,0.356484039,1200
3/12/2008,0.292643555,1201
3/13/2008,0.365846255,1202
3/14/2008,0.29830404,1203
3/15/2008,0.288428397,1204
3/16/2008,0.236833659,1205
3/18/2008,0.277810883,1206
3/19/2008,0.251636628,1207
3/20/2008,0.284958417,1208
3/21/2008,0.253892951,1209
3/22/2008,0.309940397,1210
3/23/2008,0.28742632,1211
3/24/2008,0.305356261,1212
3/25/2008,0.306441413,1213
3/26/2008,0.308593149,1214
3/27/2008,0.319339356,1215
3/28/2008,0.32790277,1216
3/29/2008,0.396827052,1217
3/30/2008,0.34449507,1218
3/31/2008,0.355225226,1219
4/1/2008,0.34438638,1220
4/2/2008,0.373146295,1221
4/3/2008,0.353927123,1222
4/4/2008,0.328157667,1223
4/5/2008,0.375874213,1224
4/6/2008,0.250514189,1225
4/7/2008,0.261241311,1226
4/8/2008,0.248781819,1227
4/9/2008,0.269083823,1228
4/10/2008,0.285963547,1229
4/11/2008,0.283902907,1230
4/12/2008,0.281765244,1231
4/13/2008,0.269524875,1232
4/14/2008,0.349255195,1233
4/15/2008,0.292468077,1234
4/16/2008,0.326685686,1235
4/17/2008,0.278399873,1236
4/19/2008,0.298320278,1237
4/20/2008,0.294888207,1238
4/21/2008,0.2994746,1239
4/22/2008,0.253420167,1240
4/23/2008,0.313505409,1241
4/24/2008,0.258049181,1242
4/25/2008,0.258574669,1243
4/26/2008,0.23400926,1244
4/27/2008,0.241742579,1245
4/28/2008,0.284502679,1246
4/29/2008,0.302991372,1247
4/30/2008,0.347204514,1248
5/1/2008,0.333637982,1249
5/2/2008,0.365016801,1250
5/3/2008,0.319839688,1251
5/4/2008,0.317032287,1252
5/5/2008,0.28015562,1253
5/6/2008,0.245656085,1254
5/7/2008,0.255213588,1255
5/8/2008,0.32750978,1256
5/9/2008,0.342732359,1257
5/10/2008,0.332924252,1258
5/11/2008,0.41312284,1259
5/12/2008,0.359109125,1260
5/13/2008,0.37811312,1261
5/14/2008,0.329548173,1262
5/15/2008,0.304047845,1263
5/16/2008,0.283651159,1264
5/17/2008,0.251494207,1265
5/18/2008,0.289884011,1266
5/19/2008,0.264212817,1267
5/21/2008,0.254500186,1268
5/22/2008,0.253771439,1269
5/23/2008,0.253633032,1270
5/24/2008,0.236379691,1271
5/25/2008,0.288295305,1272
5/26/2008,0.254173235,1273
5/27/2008,0.250838981,1274
5/28/2008,0.276618354,1275
5/29/2008,0.332693454,1276
5/30/2008,0.323449844,1277
5/31/2008,0.366522751,1278
6/1/2008,0.416874572,1279
6/2/2008,0.355421016,1280
6/3/2008,0.318820642,1281
6/4/2008,0.295610681,1282
6/5/2008,0.250226301,1283
6/6/2008,0.256239953,1284
6/7/2008,0.24229138,1285
6/8/2008,0.241523103,1286
6/9/2008,0.282649951,1287
6/10/2008,0.306868106,1288
6/11/2008,0.280726273,1289
6/12/2008,0.30071913,1290
6/13/2008,0.30138136,1291
6/14/2008,0.238469131,1292
6/15/2008,0.278584697,1293
6/16/2008,0.255286296,1294
6/17/2008,0.267333626,1295
6/18/2008,0.242551288,1296
6/19/2008,0.222967812,1297
6/20/2008,0.265638628,1298
6/22/2008,0.319561959,1299
6/23/2008,0.340478143,1300
6/24/2008,0.357832896,1301
6/25/2008,0.291854801,1302
6/26/2008,0.271780987,1303
6/27/2008,0.300382361,1304
6/28/2008,0.28713298,1305
6/29/2008,0.252793395,1306
6/30/2008,0.248674432,1307
7/1/2008,0.250506148,1308
7/2/2008,0.25349285,1309
7/3/2008,0.259908096,1310
7/4/2008,0.260702577,1311
7/5/2008,0.220399932,1312
7/6/2008,0.233321922,1313
7/7/2008,0.244089797,1314
7/8/2008,0.27381222,1315
7/9/2008,0.232283429,1316
7/10/2008,0.265605327,1317
7/11/2008,0.23912255,1318
7/12/2008,0.229280966,1319
7/13/2008,0.272179596,1320
7/14/2008,0.251600739,1321
7/15/2008,0.242424586,1322
7/16/2008,0.224569464,1323
7/17/2008,0.212489197,1324
7/18/2008,0.196428111,1325
7/19/2008,0.187418575,1326
7/20/2008,0.189132704,1327
7/21/2008,0.197287372,1328
7/22/2008,0.238020299,1329
7/24/2008,0.227026154,1330
7/25/2008,0.222049276,1331
7/26/2008,0.22111815,1332
7/27/2008,0.249947862,1333
7/28/2008,0.226178191,1334
7/29/2008,0.248451401,1335
7/30/2008,0.253832829,1336
7/31/2008,0.245137558,1337
8/1/2008,0.223413746,1338
8/2/2008,0.220545736,1339
8/3/2008,0.230905231,1340
8/4/2008,0.221227471,1341
8/5/2008,0.244215008,1342
8/6/2008,0.234867559,1343
8/7/2008,0.248416422,1344
8/8/2008,0.27802595,1345
8/9/2008,0.271586382,1346
8/10/2008,0.240898085,1347
8/11/2008,0.224601361,1348
8/12/2008,0.24506421,1349
8/13/2008,0.222026586,1350
8/14/2008,0.23584903,1351
8/15/2008,0.207467761,1352
8/16/2008,0.241879389,1353
8/17/2008,0.21823473,1354
8/18/2008,0.223497663,1355
8/19/2008,0.234287247,1356
8/20/2008,0.245778016,1357
8/21/2008,0.268089259,1358
8/22/2008,0.286134464,1359
8/23/2008,0.261210776,1360
8/25/2008,0.266762864,1361
8/26/2008,0.231176297,1362
8/27/2008,0.176122574,1363
8/28/2008,0.195638842,1364
8/29/2008,0.219741593,1365
8/30/2008,0.225331571,1366
8/31/2008,0.205385931,1367
9/1/2008,0.211938331,1368
9/2/2008,0.188626892,1369
9/3/2008,0.20328903,1370
9/4/2008,0.209168379,1371
9/5/2008,0.232653741,1372
9/6/2008,0.248717747,1373
9/7/2008,0.232716861,1374
9/8/2008,0.23891803,1375
9/9/2008,0.217666308,1376
9/10/2008,0.228445698,1377
9/11/2008,0.243931349,1378
9/12/2008,0.221494345,1379
9/13/2008,0.251780425,1380
9/14/2008,0.25060142,1381
9/15/2008,0.277629167,1382
9/16/2008,0.271382055,1383
9/17/2008,0.303117808,1384
9/18/2008,0.256394665,1385
9/19/2008,0.249181431,1386
9/20/2008,0.296970781,1387
9/21/2008,0.345613844,1388
9/22/2008,0.291845814,1389
9/23/2008,0.216169702,1390
9/24/2008,0.25763049,1391
9/26/2008,0.264033776,1392
9/30/2008,0.268677388,1393
10/1/2008,0.28070651,1394
10/2/2008,0.274981344,1395
10/3/2008,0.289494189,1396
10/4/2008,0.274576084,1397
10/5/2008,0.324600605,1398
10/6/2008,0.301111724,1399
10/7/2008,0.348160315,1400
10/8/2008,0.29314065,1401
10/9/2008,0.295340464,1402
10/10/2008,0.292901032,1403
10/11/2008,0.266868456,1404
10/12/2008,0.288596582,1405
10/13/2008,0.236566226,1406
10/14/2008,0.260691979,1407
10/15/2008,0.246229369,1408
10/16/2008,0.284127893,1409
10/17/2008,0.313406924,1410
10/18/2008,0.316875823,1411
10/19/2008,0.31852245,1412
10/20/2008,0.27281949,1413
10/21/2008,0.311987708,1414
10/22/2008,0.256790261,1415
10/23/2008,0.2954019,1416
10/24/2008,0.258358218,1417
10/25/2008,0.239478374,1418
10/26/2008,0.251156558,1419
10/28/2008,0.307900526,1420
10/29/2008,0.287566941,1421
10/30/2008,0.318050291,1422
10/31/2008,0.324572848,1423
11/1/2008,0.310488933,1424
11/2/2008,0.271386257,1425
11/3/2008,0.270545325,1426
11/4/2008,0.308863804,1427
11/5/2008,0.233675726,1428
11/6/2008,0.269623695,1429
11/7/2008,0.285935393,1430
11/8/2008,0.254676992,1431
11/9/2008,0.296716694,1432
11/10/2008,0.29675563,1433
11/11/2008,0.325786637,1434
11/12/2008,0.364361933,1435
11/13/2008,0.362227057,1436
11/14/2008,0.289068351,1437
11/15/2008,0.334534828,1438
11/16/2008,0.344301567,1439
11/17/2008,0.360597513,1440
11/18/2008,0.352448567,1441
11/19/2008,0.356545462,1442
11/20/2008,0.338136214,1443
11/21/2008,0.339628908,1444
11/22/2008,0.362276653,1445
11/23/2008,0.302013627,1446
11/24/2008,0.39654927,1447
11/25/2008,0.324494942,1448
11/26/2008,0.337719445,1449
11/27/2008,0.352312935,1450
11/29/2008,0.339416597,1451
11/30/2008,0.339142685,1452
12/1/2008,0.361633713,1453
12/2/2008,0.350141321,1454
12/3/2008,0.369725787,1455
12/4/2008,0.305415915,1456
12/5/2008,0.270586703,1457
12/6/2008,0.269825066,1458
12/7/2008,0.251430151,1459
12/8/2008,0.298939641,1460
12/9/2008,0.235064219,1461
12/10/2008,0.302731908,1462
12/11/2008,0.289652896,1463
12/12/2008,0.33681669,1464
12/13/2008,0.328313643,1465
12/14/2008,0.367265368,1466
12/15/2008,0.380269785,1467
12/16/2008,0.29382182,1468
12/17/2008,0.318362983,1469
12/18/2008,0.30068366,1470
12/19/2008,0.333155344,1471
12/20/2008,0.318503945,1472
12/21/2008,0.299921439,1473
12/22/2008,0.332404144,1474
12/23/2008,0.342006419,1475
12/24/2008,0.355459123,1476
12/25/2008,0.345896546,1477
12/26/2008,0.405777442,1478
12/27/2008,0.320038043,1479
12/28/2008,0.312351217,1480
12/29/2008,0.318952372,1481
1/1/2009,0.288339484,1482
1/2/2009,0.305382086,1483
1/3/2009,0.288216742,1484
1/4/2009,0.336693166,1485
1/5/2009,0.295598364,1486
1/6/2009,0.299151052,1487
1/7/2009,0.31688205,1488
1/8/2009,0.293106213,1489
1/9/2009,0.333805683,1490
1/10/2009,0.279095651,1491
1/11/2009,0.327247424,1492
1/12/2009,0.298299679,1493
1/13/2009,0.319047814,1494
1/14/2009,0.340179446,1495
1/15/2009,0.288861611,1496
1/16/2009,0.357486335,1497
1/17/2009,0.291183953,1498
1/18/2009,0.341567927,1499
1/19/2009,0.325788748,1500
1/20/2009,0.35695074,1501
1/21/2009,0.317617856,1502
1/22/2009,0.343333674,1503
1/23/2009,0.316720029,1504
1/24/2009,0.273170804,1505
1/25/2009,0.294126448,1506
1/26/2009,0.239332952,1507
1/27/2009,0.303255081,1508
1/28/2009,0.291549638,1509
1/29/2009,0.27713293,1510
1/30/2009,0.284604824,1511
2/1/2009,0.279213254,1512
2/2/2009,0.24097112,1513
2/3/2009,0.281846483,1514
2/4/2009,0.274083015,1515
2/5/2009,0.247890355,1516
2/6/2009,0.268497673,1517
2/7/2009,0.273546392,1518
2/8/2009,0.298350076,1519
2/9/2009,0.256996501,1520
2/10/2009,0.305166027,1521
2/11/2009,0.280835623,1522
2/12/2009,0.335563211,1523
2/13/2009,0.302446691,1524
2/14/2009,0.331485746,1525
2/15/2009,0.330658812,1526
2/16/2009,0.310220544,1527
2/17/2009,0.316902915,1528
2/18/2009,0.281870731,1529
2/19/2009,0.305106695,1530
2/20/2009,0.237236629,1531
2/21/2009,0.305178181,1532
2/22/2009,0.305481092,1533
2/23/2009,0.367796711,1534
2/24/2009,0.328415167,1535
2/25/2009,0.3109821,1536
2/26/2009,0.345840068,1537
2/27/2009,0.263878048,1538
2/28/2009,0.259417784,1539
3/1/2009,0.235285093,1540
3/2/2009,0.278033877,1541
3/3/2009,0.265706302,1542
3/5/2009,0.285150685,1543
3/6/2009,0.253841105,1544
3/7/2009,0.28368704,1545
3/8/2009,0.261738132,1546
3/9/2009,0.297605443,1547
3/10/2009,0.273753939,1548
3/11/2009,0.262511885,1549
3/12/2009,0.270815818,1550
3/13/2009,0.266439268,1551
3/14/2009,0.263674058,1552
3/15/2009,0.258922968,1553
3/16/2009,0.278376306,1554
3/17/2009,0.254505703,1555
3/18/2009,0.291182162,1556
3/19/2009,0.27497424,1557
3/20/2009,0.303911953,1558
3/21/2009,0.298590093,1559
3/22/2009,0.287356066,1560
3/23/2009,0.335860211,1561
3/24/2009,0.291135715,1562
3/25/2009,0.323372971,1563
3/26/2009,0.302780489,1564
3/27/2009,0.299281861,1565
3/28/2009,0.281419852,1566
3/29/2009,0.28110202,1567
3/30/2009,0.286930283,1568
3/31/2009,0.251314833,1569
4/1/2009,0.318008518,1570
4/2/2009,0.266840692,1571
4/3/2009,0.258395064,1572
4/4/2009,0.249633613,1573
4/6/2009,0.271150251,1574
4/7/2009,0.284566567,1575
4/8/2009,0.318564507,1576
4/9/2009,0.26032804,1577
4/10/2009,0.317892128,1578
4/11/2009,0.26534783,1579
4/12/2009,0.305476158,1580
4/13/2009,0.282673538,1581
4/14/2009,0.262822178,1582
4/15/2009,0.283557806,1583
4/16/2009,0.248363702,1584
4/17/2009,0.29019095,1585
4/18/2009,0.246529343,1586
4/19/2009,0.276196435,1587
4/20/2009,0.250503145,1588
4/21/2009,0.304037075,1589
4/22/2009,0.329128663,1590
4/23/2009,0.302148787,1591
4/24/2009,0.273043523,1592
4/25/2009,0.249031356,1593
4/26/2009,0.284816422,1594
4/27/2009,0.236449001,1595
4/28/2009,0.274048402,1596
4/29/2009,0.28165574,1597
4/30/2009,0.271228765,1598
5/1/2009,0.327076487,1599
5/2/2009,0.299592743,1600
5/3/2009,0.300187384,1601
5/4/2009,0.236030007,1602
5/5/2009,0.285866303,1603
5/6/2009,0.219356904,1604
5/8/2009,0.217448828,1605
5/9/2009,0.236754217,1606
5/10/2009,0.283133582,1607
5/11/2009,0.250685448,1608
5/12/2009,0.252272038,1609
5/13/2009,0.240504035,1610
5/14/2009,0.285014755,1611
5/15/2009,0.31106103,1612
5/16/2009,0.305760769,1613
5/17/2009,0.295338544,1614
5/18/2009,0.265502784,1615
5/19/2009,0.310117285,1616
5/20/2009,0.259650722,1617
5/21/2009,0.259606041,1618
5/22/2009,0.244696069,1619
5/23/2009,0.271548845,1620
5/24/2009,0.265616848,1621
5/25/2009,0.266347002,1622
5/26/2009,0.261006953,1623
5/27/2009,0.286051622,1624
5/28/2009,0.304990774,1625
5/29/2009,0.234265191,1626
5/30/2009,0.314055037,1627
5/31/2009,0.297946483,1628
6/1/2009,0.26809772,1629
6/2/2009,0.31913754,1630
6/3/2009,0.270281614,1631
6/4/2009,0.283169749,1632
6/5/2009,0.253511152,1633
6/6/2009,0.280276848,1634
6/7/2009,0.28073131,1635
6/9/2009,0.293039838,1636
6/10/2009,0.301162878,1637
6/11/2009,0.32287446,1638
6/12/2009,0.298807464,1639
6/13/2009,0.286907609,1640
6/14/2009,0.242894688,1641
6/15/2009,0.259134117,1642
6/16/2009,0.29308996,1643
6/17/2009,0.279285695,1644
6/18/2009,0.251706531,1645
6/19/2009,0.219487071,1646
6/20/2009,0.230736229,1647
6/21/2009,0.245922287,1648
6/22/2009,0.259631617,1649
6/23/2009,0.241015378,1650
6/24/2009,0.289004127,1651
6/25/2009,0.297404758,1652
6/26/2009,0.285271178,1653
6/27/2009,0.263593763,1654
6/28/2009,0.198433613,1655
6/29/2009,0.180940009,1656
6/30/2009,0.207556829,1657
7/1/2009,0.207366068,1658
7/2/2009,0.263735615,1659
7/3/2009,0.258882361,1660
7/4/2009,0.253831249,1661
7/5/2009,0.243575325,1662
7/6/2009,0.234129279,1663
7/7/2009,0.230988429,1664
7/8/2009,0.240138774,1665
7/9/2009,0.260667978,1666
7/11/2009,0.234925059,1667
7/12/2009,0.205247145,1668
7/13/2009,0.217309563,1669
7/14/2009,0.191031384,1670
7/15/2009,0.192876031,1671
7/16/2009,0.22339086,1672
7/17/2009,0.214238396,1673
7/18/2009,0.20707219,1674
7/19/2009,0.220891726,1675
7/20/2009,0.26495447,1676
7/21/2009,0.183164814,1677
7/22/2009,0.204949506,1678
7/23/2009,0.24963949,1679
7/24/2009,0.285797262,1680
7/25/2009,0.266195297,1681
7/26/2009,0.249732151,1682
7/27/2009,0.247309069,1683
7/28/2009,0.185881861,1684
7/29/2009,0.20457737,1685
7/30/2009,0.194146287,1686
7/31/2009,0.207000318,1687
8/1/2009,0.198275351,1688
8/2/2009,0.246340051,1689
8/3/2009,0.223520547,1690
8/4/2009,0.193703813,1691
8/5/2009,0.21406945,1692
8/6/2009,0.19796926,1693
8/7/2009,0.226993989,1694
8/8/2009,0.197907071,1695
8/9/2009,0.203670061,1696
8/10/2009,0.198487827,1697
8/12/2009,0.199559684,1698
8/13/2009,0.184336873,1699
8/14/2009,0.203302359,1700
8/15/2009,0.190383904,1701
8/16/2009,0.198789556,1702
8/17/2009,0.214717078,1703
8/18/2009,0.198990151,1704
8/19/2009,0.219249941,1705
8/20/2009,0.227667998,1706
8/21/2009,0.281936632,1707
8/22/2009,0.228262096,1708
8/23/2009,0.240202201,1709
8/24/2009,0.258287648,1710
8/25/2009,0.260862437,1711
8/26/2009,0.241993259,1712
8/27/2009,0.221358177,1713
8/28/2009,0.252027765,1714
8/29/2009,0.194077413,1715
8/30/2009,0.221804533,1716
8/31/2009,0.20226383,1717
9/1/2009,0.182187292,1718
9/2/2009,0.199119533,1719
9/3/2009,0.188962524,1720
9/4/2009,0.235205528,1721
9/5/2009,0.159914651,1722
9/6/2009,0.189197364,1723
9/7/2009,0.163088413,1724
9/8/2009,0.225416162,1725
9/9/2009,0.240513929,1726
9/10/2009,0.244685653,1727
9/11/2009,0.269066174,1728
9/13/2009,0.202899649,1729
9/14/2009,0.207858189,1730
9/15/2009,0.227080993,1731
9/16/2009,0.21128552,1732
9/17/2009,0.238634732,1733
9/18/2009,0.222066816,1734
9/19/2009,0.238909594,1735
9/20/2009,0.253866392,1736
9/21/2009,0.267724001,1737
9/22/2009,0.31139614,1738
9/23/2009,0.249033885,1739
9/24/2009,0.253456105,1740
9/25/2009,0.217392136,1741
9/26/2009,0.229786735,1742
9/27/2009,0.234312699,1743
9/28/2009,0.231914465,1744
9/29/2009,0.259216146,1745
9/30/2009,0.216427979,1746
10/1/2009,0.246067799,1747
10/2/2009,0.231778956,1748
10/3/2009,0.251306306,1749
10/4/2009,0.26413926,1750
10/5/2009,0.219412595,1751
10/6/2009,0.243188984,1752
10/7/2009,0.267755585,1753
10/8/2009,0.330498216,1754
10/9/2009,0.289881886,1755
10/10/2009,0.243838639,1756
10/11/2009,0.243901652,1757
10/12/2009,0.283918275,1758
10/13/2009,0.282164809,1759
10/15/2009,0.27773781,1760
10/16/2009,0.27130614,1761
10/17/2009,0.324827364,1762
10/18/2009,0.258800563,1763
10/19/2009,0.26521583,1764
10/20/2009,0.28281782,1765
10/21/2009,0.257349645,1766
10/22/2009,0.261404723,1767
10/23/2009,0.249178437,1768
10/24/2009,0.283554969,1769
10/25/2009,0.267292079,1770
10/26/2009,0.308766142,1771
10/27/2009,0.263288842,1772
10/28/2009,0.323382559,1773
10/29/2009,0.320454635,1774
10/30/2009,0.262081646,1775
10/31/2009,0.305913491,1776
11/1/2009,0.256647014,1777
11/2/2009,0.271948258,1778
11/3/2009,0.249731884,1779
11/4/2009,0.252508123,1780
11/5/2009,0.267308453,1781
11/6/2009,0.25842035,1782
11/7/2009,0.280449126,1783
11/8/2009,0.25297498,1784
11/9/2009,0.264371443,1785
11/10/2009,0.227418992,1786
11/11/2009,0.30004178,1787
11/12/2009,0.257054302,1788
11/13/2009,0.251723741,1789
11/14/2009,0.227203031,1790
11/16/2009,0.292819087,1791
11/17/2009,0.233204653,1792
11/18/2009,0.282628513,1793
11/19/2009,0.216503989,1794
11/20/2009,0.253146403,1795
11/21/2009,0.235983961,1796
11/22/2009,0.225107116,1797
11/23/2009,0.278976655,1798
11/24/2009,0.25126212,1799
11/25/2009,0.274513282,1800
11/26/2009,0.253357139,1801
11/27/2009,0.274850103,1802
11/28/2009,0.263662916,1803
11/29/2009,0.285416468,1804
11/30/2009,0.2960169,1805
12/1/2009,0.293949275,1806
12/2/2009,0.291882242,1807
